frame.time_relative,frame.len
307.633809000,1514
307.633818000,1514
307.633826000,1514
307.633834000,434
307.634022000,54
307.636112000,1154
307.642454000,1514
307.642473000,1334
307.642787000,54
307.642799000,1514
307.642820000,1334
307.643082000,54
307.650068000,1514
307.650088000,1334
307.650555000,54
307.650784000,1514
307.650813000,1514
307.650907000,1514
307.650931000,1514
307.650950000,1064
307.651225000,54
307.651739000,1514
307.651790000,1334
307.651998000,1514
307.652022000,1334
307.652120000,54
307.652254000,1514
307.652272000,1334
307.652328000,54
307.652553000,54
307.653073000,1514
307.653086000,1514
307.653094000,1514
307.653105000,1154
307.653191000,1514
307.653197000,54
307.653203000,1334
307.653310000,54
307.679152000,1514
307.679172000,1514
307.679185000,1514
307.679196000,1154
307.679640000,54
307.679917000,1514
307.680004000,1334
307.680101000,1514
307.680129000,1334
307.680202000,1514
307.680217000,54
307.680219000,1334
307.680397000,54
307.681476000,1514
307.681488000,1334
307.682205000,54
307.702746000,1514
307.702766000,1334
307.702983000,1514
307.703003000,1334
307.703267000,1514
307.703288000,1514
307.703300000,1514
307.703313000,1154
307.703397000,54
307.703499000,1514
307.703558000,1334
307.703659000,1514
307.703690000,54
307.703701000,1334
307.703813000,54
307.721154000,1514
307.721174000,1334
307.721372000,1514
307.721424000,1334
307.721669000,54
307.722637000,1514
307.722657000,1514
307.722669000,1514
307.722682000,1154
307.722862000,1514
307.722917000,1334
307.723019000,1514
307.723027000,1334
307.723061000,54
307.723193000,54
307.724700000,1514
307.724722000,1334
307.724840000,54
307.728200000,1514
307.728210000,1514
307.728227000,1514
307.728234000,1514
307.728242000,1514
307.728249000,1514
307.728256000,1514
307.728263000,1514
307.728270000,1514
307.728276000,614
307.728397000,54
307.730902000,1514
307.730910000,1334
307.731074000,54
307.731143000,1514
307.731177000,1334
307.731239000,1514
307.731248000,1334
307.731414000,1514
307.731421000,1334
307.731632000,1514
307.731639000,1334
307.731882000,54
307.733749000,1514
307.733758000,1334
307.733897000,54
307.735485000,1514
307.735494000,1334
307.735654000,54
307.736160000,1514
307.736168000,1334
307.736328000,1514
307.736371000,1334
307.736483000,1514
307.736491000,1334
307.736592000,54
307.736655000,1514
307.736662000,1334
307.737764000,54
307.737866000,1514
307.737875000,1334
307.738018000,54
307.770011000,1514
307.770033000,1514
307.770050000,1514
307.770063000,1514
307.770078000,1514
307.770096000,974
307.770172000,1514
307.770185000,1334
307.770406000,1514
307.770427000,1334
307.770612000,54
307.770813000,54
307.771701000,1514
307.771713000,1334
307.772096000,54
307.792857000,1514
307.792882000,1334
307.792969000,1514
307.792984000,1334
307.793318000,54
307.793536000,1514
307.793590000,1514
307.793608000,1514
307.793621000,1514
307.793636000,1514
307.793654000,974
307.793821000,54
307.805659000,1514
307.805679000,1334
307.806088000,54
307.807379000,1514
307.807440000,1514
307.807460000,1514
307.807476000,1154
307.807569000,1514
307.807583000,1334
307.807834000,54
307.808064000,54
307.808728000,1514
307.808752000,1334
307.808850000,1514
307.808862000,1334
307.809021000,54
307.809100000,1514
307.809111000,1334
307.809571000,54
307.811101000,1127
307.827582000,1514
307.827596000,1334
307.827893000,54
307.828724000,1514
307.828739000,1514
307.828749000,1514
307.828758000,1154
307.828813000,1514
307.828824000,1334
307.829123000,54
307.829342000,1514
307.829354000,1514
307.829363000,1244
307.829611000,54
307.831251000,1514
307.831265000,1514
307.831304000,1514
307.831322000,1154
307.831373000,1514
307.831403000,1334
307.831567000,54
307.831671000,1514
307.831724000,1334
307.831789000,1514
307.831798000,1334
307.831862000,54
307.831964000,1514
307.831975000,1334
307.832017000,54
307.832121000,54
307.836770000,1514
307.836779000,1334
307.836923000,54
307.837137000,1514
307.837172000,1514
307.837180000,1514
307.837190000,1154
307.837808000,54
307.837902000,1514
307.837922000,1334
307.838082000,1514
307.838108000,1334
307.838139000,54
307.838229000,1514
307.838252000,1334
307.838266000,54
307.838385000,54
307.860388000,1514
307.860456000,1334
307.860593000,1514
307.860611000,1514
307.860642000,1514
307.860659000,1154
307.860912000,54
307.861722000,1514
307.861740000,1334
307.862315000,54
307.862376000,1514
307.862445000,1334
307.862507000,1514
307.862536000,1334
307.862864000,54
307.869463000,1514
307.869478000,1514
307.869491000,1514
307.869502000,1154
307.869783000,54
307.869793000,1514
307.869805000,1334
307.869964000,54
307.879340000,1514
307.879385000,1514
307.879402000,1514
307.879418000,1154
307.879552000,1514
307.879571000,1334
307.879794000,54
307.880020000,54
307.882912000,1514
307.882935000,1514
307.882952000,1514
307.882967000,1514
307.882982000,1514
307.883019000,1514
307.883036000,1514
307.883049000,1514
307.883063000,1514
307.883076000,614
307.883157000,1514
307.883170000,1334
307.883411000,54
307.883631000,54
307.907734000,1514
307.907747000,1334
307.908074000,54
307.909038000,1514
307.909096000,1514
307.909108000,1514
307.909117000,1514
307.909126000,1514
307.909136000,974
307.909280000,54
307.910252000,1514
307.910262000,1334
307.910370000,1514
307.910399000,1334
307.910748000,54
307.912770000,1514
307.912780000,1334
307.912937000,54
307.912999000,1514
307.913025000,1334
307.913127000,54
307.913206000,1514
307.913216000,1334
307.913951000,1514
307.913952000,54
307.913961000,1334
307.914065000,54
307.914120000,1514
307.914151000,1334
307.914262000,1514
307.914270000,1334
307.914376000,54
307.914431000,1514
307.914438000,1514
307.914446000,106
307.915511000,54
307.939010000,281
307.939117000,54
307.939300000,506
307.939376000,54
308.433488000,92
308.579638000,259
308.583709000,272
308.583880000,54
308.584366000,103
308.584507000,54
309.200822000,92
309.455751000,259
309.510954000,54
309.966152000,92
310.771926000,216
310.772039000,216
311.762901000,216
311.763241000,216
312.763165000,216
312.763265000,216
313.778113000,92
314.543552000,92
315.294364000,92
316.063388000,282
316.063498000,54
316.063517000,1514
316.063535000,937
316.063597000,54
316.063639000,54
317.424750000,259
317.466349000,54
318.449162000,54
318.449395000,54
318.449541000,54
318.449681000,54
318.449789000,54
318.449852000,54
318.449956000,54
318.450073000,54
350.481475000,178
350.481988000,322
350.526583000,66
369.629593000,85
369.630060000,54
369.632312000,85
369.632525000,54
369.632546000,54
369.632640000,54
369.769915000,85
369.770522000,54
369.770713000,85
369.770829000,54
369.770838000,54
369.770963000,54
369.771036000,54
369.924132000,88
370.008687000,192
370.013009000,66
370.169858000,58
370.170352000,54
370.174639000,240
370.174740000,54
370.330745000,1514
370.330805000,1514
370.330824000,679
370.331221000,54
370.337677000,180
370.337775000,54
370.441689000,312
370.442110000,54
370.448027000,221
370.448125000,54
370.571555000,1424
370.572007000,54
370.572186000,1424
370.572437000,1424
370.572567000,54
370.572703000,1514
370.572721000,1334
370.572792000,54
370.573051000,54
370.573518000,1514
370.573529000,1334
370.573669000,1424
370.573768000,54
370.573879000,1424
370.573995000,1424
370.574033000,54
370.574136000,54
370.580487000,1424
370.580624000,54
370.581344000,1424
370.581484000,54
370.586116000,1424
370.586378000,54
370.586760000,1424
370.586988000,54
370.596785000,1424
370.597036000,166
370.597310000,54
372.903268000,85
372.903785000,54
372.903955000,85
372.904102000,54
372.904151000,54
372.904263000,54
372.904409000,54
377.434135000,54
377.434312000,54
377.677800000,54
377.678086000,54
380.496323000,55
380.496639000,66
410.511499000,55
410.511750000,66
436.183098000,66
436.311074000,58
436.311270000,54
436.311744000,242
436.311814000,54
436.646134000,1514
436.646150000,1514
436.646161000,1381
436.646452000,54
436.649173000,147
436.649257000,54
436.828999000,105
436.829491000,54
436.830759000,1137
436.830931000,54
436.831041000,1514
436.831060000,719
436.831133000,54
436.831197000,54
437.013597000,108
437.013884000,54
437.893155000,412
437.893477000,54
467.541658000,86
467.726745000,208
467.734889000,66
467.898640000,58
467.904666000,54
467.905024000,265
467.905094000,54
468.090580000,1436
468.092704000,1436
468.092782000,1436
468.092957000,54
468.093162000,1514
468.093167000,653
468.093278000,54
468.098036000,212
468.098102000,54
468.234473000,174
468.238059000,141
468.238130000,54
468.238154000,1459
468.238239000,54
468.238331000,92
468.238397000,54
468.238398000,1514
468.238403000,1514
468.238406000,1481
468.238423000,54
468.238506000,54
468.238556000,54
468.408535000,92
468.462909000,54
468.936245000,109
468.936899000,151
468.937034000,54
469.208877000,1436
469.209775000,1436
469.209865000,1436
469.209943000,1436
469.209951000,54
469.210055000,54
469.210287000,1436
469.210442000,1514
469.210462000,184
469.210869000,54
469.211331000,54
469.211396000,54
469.370870000,54
469.371364000,54
470.540838000,55
470.541082000,66
472.295720000,109
472.406504000,234
472.406974000,66
472.487324000,58
472.487482000,54
472.487762000,288
472.487791000,54
472.568055000,1424
472.568221000,1424
472.568391000,54
472.568396000,1410
472.568463000,1424
472.568521000,54
472.632926000,628
472.635717000,180
472.635759000,54
472.728920000,344
472.729458000,274
472.729489000,54
472.814237000,278
472.814491000,54
472.814529000,54
472.889445000,85
472.889536000,54
476.148913000,179
479.150446000,179
479.916340000,54
479.916402000,54
480.093336000,85
480.093421000,54
480.262630000,66
480.262773000,66
480.262855000,54
480.262918000,214
480.263257000,162
480.263341000,222
480.263550000,226
480.263908000,66
480.263978000,66
480.264046000,54
480.264124000,294
480.264279000,182
480.264457000,350
480.264886000,238
480.265149000,206
480.265236000,130
480.265371000,302
480.265593000,238
480.290225000,66
480.290284000,66
482.166093000,179
491.181651000,54
491.181755000,54
491.181760000,54
491.181857000,54
491.181940000,54
491.181980000,54
491.182033000,54
491.182149000,54
545.181419000,54
545.181554000,54
545.315648000,54
545.315814000,54
578.522566000,85
578.522773000,54
588.059936000,89
588.165321000,207
588.165903000,66
588.658831000,85
588.658840000,58
588.659006000,54
588.659067000,54
588.659428000,268
588.659519000,54
589.034231000,1424
589.035050000,1424
589.035215000,54
589.036034000,1344
589.037410000,147
589.037484000,54
589.136400000,85
589.136632000,54
589.477977000,105
589.480643000,1023
589.480722000,54
589.480777000,1196
589.480833000,54
590.297192000,412
590.299037000,54
590.299171000,54
590.554443000,55
590.554543000,66
590.650117000,54
590.650310000,54
596.970731000,243
603.185522000,66
603.370034000,58
603.370388000,54
603.370739000,235
603.370846000,54
603.548559000,1356
603.549588000,147
603.549687000,54
603.736297000,312
603.737200000,239
603.737278000,54
604.326944000,223
604.369886000,54
664.337434000,54
664.337597000,54
664.639066000,54
664.639188000,54
679.277666000,81
679.277978000,160
698.413054000,66
698.551197000,58
698.551356000,54
698.551655000,274
698.551726000,54
698.648233000,1424
698.648418000,54
698.649140000,1424
698.649234000,1514
698.649243000,101
698.649515000,54
698.651154000,147
698.651212000,54
698.805393000,105
698.805533000,54
698.806028000,987
698.806118000,54
698.806121000,1514
698.806134000,632
698.806160000,54
698.806261000,54
698.965599000,108
698.965744000,54
699.133091000,411
699.133240000,54
699.217677000,54
710.569139000,55
710.569324000,66
830.582090000,55
830.582239000,66
840.394527000,382
840.395041000,130
840.404241000,250
840.406816000,130
840.426198000,66
840.904370000,234
840.905990000,298
840.906258000,146
840.906530000,182
840.946006000,66
870.922853000,55
870.923018000,66
900.923057000,55
900.923272000,66
903.725566000,66
903.727768000,66
903.727951000,54
903.728058000,127
903.729176000,306
903.729367000,330
903.730307000,366
903.731294000,1514
903.731301000,1514
903.731305000,578
903.731995000,54
903.733405000,314
903.733911000,208
903.734108000,138
903.734342000,178
903.734490000,182
903.735091000,54
903.735196000,322
903.735288000,278
903.735417000,54
904.347794000,74
904.496256000,90
904.496844000,66
904.777045000,128
904.777347000,196
904.778147000,269
904.778407000,244
904.851849000,58
904.851962000,54
904.852529000,235
904.852616000,54
904.902093000,66
904.902361000,66
904.902512000,54
904.903956000,214
904.904089000,162
904.904294000,222
904.904560000,226
904.905957000,66
904.906049000,66
904.906167000,54
904.906485000,1514
904.906492000,684
904.906870000,54
904.907286000,338
904.907563000,274
904.907824000,159
904.908927000,322
904.909166000,258
904.909471000,338
904.909772000,450
904.909966000,194
904.910146000,194
904.910743000,222
904.910965000,226
904.911227000,258
904.911423000,258
904.911645000,338
904.911905000,450
904.912101000,194
904.912268000,194
904.913716000,66
904.913852000,66
904.913966000,54
904.914345000,404
904.917254000,1514
904.917261000,1405
904.917428000,54
904.918076000,1514
904.918083000,575
904.918587000,54
904.919378000,264
904.919940000,203
904.920439000,227
904.920784000,208
904.920965000,185
904.921188000,202
904.923989000,238
904.925273000,66
904.925407000,66
904.925540000,54
904.926416000,1514
904.926423000,575
904.927736000,54
904.928239000,264
904.928579000,140
904.929281000,1514
904.929288000,1514
904.929291000,253
904.929414000,54
904.929567000,277
904.929806000,302
904.930017000,97
904.930196000,54
904.930355000,97
904.930476000,54
904.932310000,54
904.932392000,54
904.933876000,54
904.933919000,54
904.933952000,54
904.934055000,54
905.183951000,1356
905.185087000,147
905.185133000,54
905.378630000,312
905.379491000,239
905.379602000,54
905.942222000,223
905.984746000,54
914.454958000,126
914.455641000,126
914.455889000,126
914.456057000,126
914.456346000,54
950.861986000,178
950.862490000,322
950.897789000,66
957.184297000,81
957.297002000,241
957.303069000,66
957.333953000,66
957.359267000,58
957.359463000,54
957.360468000,242
957.360535000,54
957.371299000,66
957.373204000,66
957.375026000,66
957.376924000,66
957.402840000,58
957.402959000,54
957.420612000,242
957.420697000,54
957.422940000,58
957.423007000,54
957.423215000,242
957.423283000,54
957.425581000,1436
957.426345000,1436
957.426449000,54
957.426540000,1436
957.426695000,1436
957.426781000,54
957.426838000,1330
957.429563000,212
957.429633000,54
957.432136000,58
957.432218000,54
957.432385000,242
957.432450000,54
957.436113000,58
957.436195000,54
957.436377000,242
957.436442000,54
957.442761000,58
957.442836000,54
957.443027000,242
957.443092000,54
957.488158000,1436
957.488339000,1436
957.488464000,54
957.488491000,1436
957.488628000,1436
957.489450000,1330
957.489471000,54
957.493139000,1436
957.494143000,1514
957.494149000,1358
957.496150000,54
957.496223000,212
957.496275000,54
957.515027000,1436
957.515100000,54
957.515927000,380
957.515935000,1330
957.517971000,1436
957.518814000,1436
957.518900000,1436
957.518946000,212
957.519016000,54
957.519023000,54
957.519140000,1436
957.519228000,54
957.519405000,1330
957.519640000,1514
957.519646000,1358
957.519747000,54
957.519798000,1436
957.519831000,1436
957.519936000,54
957.520298000,1330
957.522697000,212
957.522833000,54
957.523764000,1514
957.523836000,1358
957.524029000,54
957.524709000,1514
957.524762000,1358
957.526128000,1330
957.526204000,54
957.528623000,212
957.528704000,54
957.533313000,751
957.533389000,54
957.540913000,212
957.540995000,54
957.576475000,380
957.593114000,380
957.593123000,380
957.597039000,380
957.603662000,380
957.608292000,751
957.608362000,54
957.608861000,731
957.608927000,54
957.609302000,725
957.609368000,54
957.609771000,719
957.609839000,54
957.610048000,721
957.610113000,54
957.656130000,1436
957.656913000,1514
957.656919000,691
957.657008000,54
957.657067000,1436
957.657111000,54
957.657560000,1514
957.657568000,1358
957.657593000,1436
957.657698000,1436
957.657727000,54
957.657796000,54
957.658770000,1514
957.658777000,1287
957.659059000,1514
957.659099000,1358
957.659154000,54
957.659246000,781
957.660030000,1514
957.660050000,1358
957.660084000,54
957.661848000,1436
957.661894000,54
957.662603000,1361
957.703294000,54
957.706812000,54
957.735958000,1436
957.736696000,1436
957.736844000,54
957.736852000,1119
957.737243000,1514
957.737260000,1358
957.737311000,1436
957.737475000,1436
957.737491000,54
957.737648000,1436
957.737723000,1365
957.738478000,54
957.738611000,1436
957.738778000,1436
957.738832000,54
957.739924000,1514
957.739975000,353
957.740031000,54
957.740074000,1436
957.740188000,54
957.740320000,1436
957.740558000,1436
957.740646000,54
957.741428000,1436
957.742292000,1514
957.742311000,1287
957.742369000,54
957.742606000,1436
957.742684000,1436
957.742689000,54
957.743917000,1191
957.743992000,54
957.800636000,1436
957.801382000,1436
957.801499000,54
957.802158000,1514
957.802179000,1040
957.802419000,1436
957.802433000,54
957.803810000,1514
957.803891000,1358
957.803950000,54
957.804143000,1514
957.804149000,1287
957.804242000,54
957.804386000,1436
957.804431000,1436
957.804575000,54
957.805765000,1514
957.805787000,354
957.805882000,1436
957.805965000,54
957.806038000,1436
957.806056000,54
957.806259000,1436
957.807560000,1360
957.811113000,54
957.870628000,1436
957.871345000,1448
957.871499000,1436
957.871586000,1436
957.871595000,54
957.871706000,54
957.871870000,1436
957.871951000,1436
957.872032000,1436
957.872208000,1365
957.872212000,54
957.872320000,54
957.872402000,1436
957.872643000,1436
957.872728000,1436
957.872782000,54
957.872939000,1484
957.873040000,1436
957.873106000,54
957.873162000,1436
957.873689000,54
957.874401000,1436
957.874546000,1436
957.874619000,54
957.874698000,1436
957.874896000,1365
957.875027000,1436
957.875166000,54
957.875217000,1436
957.875262000,54
957.875343000,1514
957.875351000,81
957.876599000,54
957.932164000,1436
957.932936000,1436
957.933033000,778
957.933105000,1436
957.933173000,54
957.933251000,54
957.933358000,1436
957.933462000,1436
957.933671000,1436
957.935023000,54
957.935030000,1436
957.935177000,1365
957.935221000,54
957.935222000,1436
957.935302000,54
957.936533000,1514
957.936586000,1358
957.936658000,772
957.936906000,1436
957.937017000,1436
957.937227000,1436
957.937317000,1436
957.937517000,1436
957.937664000,54
957.937754000,1365
957.938801000,1436
957.938888000,54
957.938998000,1436
957.939160000,1436
957.939212000,54
957.939300000,1436
957.939485000,1436
957.939542000,54
957.939648000,1469
957.941673000,1436
957.941791000,54
957.942452000,1436
957.942665000,1436
957.942783000,1436
957.942872000,54
957.942985000,1436
957.943701000,1365
957.943722000,54
957.943847000,1436
957.945058000,54
957.945252000,1436
957.945346000,1463
957.945446000,54
957.945561000,1436
957.946407000,1436
957.946541000,1436
957.946684000,1436
957.946845000,54
957.946914000,1436
957.962161000,1365
957.962262000,54
957.962998000,1514
957.963019000,1234
957.963078000,54
957.996509000,1436
957.997184000,140
957.997806000,54
962.273779000,54
962.273991000,54
962.274069000,54
962.274146000,54
962.274205000,54
965.955635000,54
965.955832000,54
966.151545000,54
966.151832000,54
980.877056000,55
980.877355000,66
1006.722102000,152
1006.722215000,54
1006.814811000,223
1006.860320000,54
1010.891821000,55
1010.891931000,66
1024.532283000,162
1024.533463000,162
1070.914100000,55
1070.914516000,66
1111.910053000,91
1112.015465000,154
1112.018050000,66
1112.098972000,58
1112.099262000,54
1112.103384000,271
1112.103506000,54
1112.178168000,1436
1112.178635000,54
1112.178857000,1514
1112.178912000,938
1112.179150000,54
1112.191941000,180
1112.192033000,54
1112.202630000,141
1112.202682000,54
1112.204727000,202
1112.204796000,54
1112.288299000,174
1112.288746000,54
1112.289936000,92
1112.290011000,54
1112.418923000,92
1112.419112000,54
1112.419493000,159
1112.419627000,54
1112.518106000,96
1112.657536000,193
1112.658598000,66
1112.738090000,58
1112.738426000,54
1112.739085000,276
1112.739186000,54
1112.827034000,1436
1112.827293000,54
1112.827714000,1436
1112.827876000,1514
1112.827885000,201
1112.827907000,54
1112.828083000,54
1112.833211000,212
1112.833294000,54
1112.833545000,141
1112.833611000,54
1112.833738000,624
1112.833805000,54
1112.978361000,449
1112.978878000,54
1112.979980000,92
1112.980045000,54
1113.057836000,92
1113.058281000,54
1113.106808000,323
1113.107260000,54
1190.929975000,55
1190.930165000,66
1206.144253000,74
1206.262808000,90
1206.263566000,66
1206.593823000,58
1206.593951000,54
1206.594446000,235
1206.594524000,54
1206.923828000,1356
1206.925510000,147
1206.925599000,54
1207.287616000,312
1207.289568000,239
1207.289690000,54
1207.988053000,223
1208.034670000,54
1238.293703000,54
1238.909431000,54
1267.989535000,54
1267.989722000,54
1268.424835000,54
1268.425307000,54
1279.306524000,81
1279.306833000,160
1310.947681000,55
1310.948073000,66
1319.985303000,243
1387.679988000,152
1387.680124000,54
1387.919937000,174
1387.974545000,54
1430.962809000,55
1430.963054000,66
1487.429445000,89
1487.535354000,207
1487.536441000,66
1487.619631000,58
1487.620093000,54
1487.621017000,268
1487.621170000,54
1487.726373000,1424
1487.727251000,1514
1487.727270000,1254
1487.727606000,54
1487.730180000,147
1487.730286000,54
1487.859174000,105
1487.868060000,1023
1487.868154000,54
1487.868217000,1514
1487.868226000,313
1487.868261000,54
1487.868322000,54
1488.259243000,411
1488.264014000,54
1488.264117000,54
1488.342177000,54
1488.342547000,54
1508.194031000,74
1508.271634000,90
1508.273166000,66
1508.609270000,58
1508.609401000,54
1508.609869000,235
1508.609957000,54
1508.976579000,1356
1508.978035000,147
1508.978121000,54
1509.353361000,312
1509.354404000,239
1509.354492000,54
1510.024982000,223
1510.068795000,54
1550.965085000,55
1550.965472000,66
1551.225431000,178
1551.226044000,322
1551.261998000,66
1570.038556000,54
1570.038760000,54
1570.341705000,54
1570.342089000,54
1581.241222000,55
1581.241551000,66
1611.256966000,55
1611.257326000,66
1671.293354000,55
1671.293512000,66
1724.621570000,382
1724.621973000,130
1724.653506000,66
1754.631904000,55
1754.632087000,66
1784.633034000,55
1784.633381000,66
1803.751831000,92
1803.752337000,108
1803.753773000,66
1803.753943000,66
1803.754118000,54
1803.754211000,127
1803.754632000,306
1803.754886000,330
1803.755256000,366
1803.756553000,1514
1803.756562000,1514
1803.756567000,578
1803.756699000,54
1803.758725000,314
1803.759280000,208
1803.759493000,138
1803.759780000,178
1803.759875000,182
1803.759951000,322
1803.760171000,278
1803.760344000,54
1810.243446000,74
1810.261780000,90
1810.262523000,66
1810.589569000,58
1810.589959000,54
1810.590885000,235
1810.591028000,54
1810.956234000,1356
1810.958717000,147
1810.958829000,54
1811.245109000,312
1811.246725000,239
1811.246841000,54
1811.833589000,223
1811.884318000,54
1814.476638000,126
1814.476973000,126
1814.477296000,126
1814.477547000,126
1814.477966000,54
1844.654674000,55
1844.655073000,66
1871.821826000,54
1871.822010000,54
1872.181608000,54
1872.181760000,54
1879.357180000,81
1879.357531000,160
1964.671471000,55
1964.671902000,66
1975.248016000,153
1975.248150000,54
1975.376839000,223
1975.417008000,54
2037.788214000,243
2048.557741000,162
2048.560493000,162
2066.743530000,86
2066.877558000,208
2066.892978000,66
2067.057088000,58
2067.057233000,54
2067.058520000,265
2067.058607000,54
2067.215365000,1436
2067.216113000,1436
2067.216195000,1436
2067.216300000,1436
2067.216394000,731
2067.216428000,54
2067.220236000,212
2067.220288000,54
2067.346318000,105
2067.346910000,123
2067.347015000,141
2067.347086000,54
2067.347136000,1459
2067.347191000,54
2067.347244000,1514
2067.347250000,1514
2067.347254000,1481
2067.347316000,54
2067.347337000,54
2067.347349000,54
2067.347657000,92
2067.347718000,54
2067.535943000,92
2067.587331000,54
2068.025075000,109
2068.025783000,151
2068.025888000,54
2068.344574000,1436
2068.344611000,1436
2068.344647000,1436
2068.344708000,54
2068.345174000,1514
2068.345180000,1358
2068.345375000,1514
2068.345380000,185
2068.345398000,54
2068.345452000,54
2068.346259000,54
2068.346328000,54
2068.526292000,96
2068.526567000,54
2071.591964000,109
2071.703618000,234
2071.704826000,66
2071.779257000,58
2071.779700000,54
2071.780506000,288
2071.780618000,54
2071.859127000,1514
2071.859155000,1334
2071.859301000,1410
2071.859395000,1424
2071.859639000,54
2071.859880000,54
2071.918718000,628
2071.923297000,180
2071.923422000,54
2072.018329000,344
2072.019130000,274
2072.019176000,54
2072.097448000,278
2072.098522000,54
2072.098697000,54
2072.177828000,85
2072.178268000,54
2072.178393000,54
2072.178565000,54
2084.686650000,55
2084.686843000,66
2112.013628000,74
2112.072891000,90
2112.073629000,66
2112.255032000,58
2112.255229000,54
2112.255957000,235
2112.256079000,54
2112.600419000,1356
2112.602398000,147
2112.602519000,54
2112.864623000,312
2112.865897000,239
2112.866006000,54
2113.605432000,223
2113.654345000,54
2151.594297000,178
2151.595062000,322
2151.640487000,54
2173.593918000,54
2173.594050000,54
2173.919532000,54
2173.919912000,54
2181.609636000,55
2181.609955000,66
2211.626024000,55
2211.626348000,66
2271.643587000,55
2271.643989000,66
2391.661993000,55
2391.662366000,66
2413.602688000,74
2413.780844000,90
2413.781792000,66
2414.130209000,58
2414.130477000,54
2414.131101000,235
2414.131200000,54
2414.337961000,1356
2414.339327000,147
2414.339404000,54
2414.642062000,312
2414.643680000,239
2414.643764000,54
2415.148021000,223
2415.192194000,54
2475.146940000,54
2475.147132000,54
2475.386485000,54
2475.386894000,54
2479.417239000,81
2479.417728000,160
2511.679092000,55
2511.679425000,66
2631.696846000,55
2631.697188000,66
2703.800777000,66
2703.800973000,66
2703.801171000,54
2703.801345000,127
2703.801813000,306
2703.802063000,330
2703.802385000,366
2703.803931000,1514
2703.803941000,1514
2703.803946000,578
2703.804080000,54
2703.805971000,314
2703.806496000,208
2703.806761000,138
2703.807033000,178
2703.807223000,322
2703.807358000,182
2703.807582000,278
2703.853021000,66
2714.525120000,126
2714.525368000,126
2714.525668000,126
2714.525892000,126
2714.526320000,54
2715.337868000,74
2715.416244000,90
2715.417562000,66
2715.621589000,58
2715.621699000,54
2715.622216000,235
2715.622298000,54
2715.964436000,1356
2715.966907000,147
2715.967012000,54
2716.180696000,312
2716.182577000,239
2716.182686000,54
2716.752851000,223
2716.806108000,54
2751.713347000,55
2751.713677000,66
2751.993385000,178
2751.993861000,322
2752.041336000,54
2756.021041000,243
2776.776131000,54
2776.776310000,54
2777.541726000,54
2777.542020000,54
2781.994527000,55
2781.994871000,66
2811.995437000,55
2811.995750000,66
2872.044056000,55
2872.044480000,66
2935.457903000,91
2935.556114000,199
2935.557437000,66
2935.701905000,58
2935.702378000,54
2935.703207000,270
2935.703408000,54
2935.851653000,1436
2935.852302000,1514
2935.852323000,938
2935.852612000,54
2935.854921000,180
2935.855029000,54
2935.941609000,105
2935.942203000,123
2935.942526000,54
2935.950220000,141
2935.950290000,54
2935.950376000,832
2935.950421000,54
2935.950574000,92
2935.950614000,54
2936.100666000,92
2936.153282000,54
2936.186088000,177
2936.190493000,54
2936.190612000,54
2936.263470000,54
2936.263876000,54
2950.435760000,153
2950.435888000,54
2950.581929000,174
2950.622504000,54
2992.060209000,55
2992.060580000,66
2995.969705000,83
2996.101497000,312
2996.108300000,66
2996.263741000,58
2996.264241000,54
2996.264630000,341
2996.264810000,54
2996.372100000,381
2996.381181000,336
2996.381285000,54
2996.505404000,389
2996.560108000,54
3016.949397000,74
3017.031265000,90
3017.031921000,66
3017.243675000,58
3017.243831000,54
3017.244277000,235
3017.244375000,54
3017.438337000,1356
3017.442577000,147
3017.442667000,54
3017.730444000,312
3017.734914000,239
3017.735014000,54
3018.311749000,223
3018.358000000,54
3056.498656000,54
3056.498819000,54
3056.662455000,54
3056.662834000,54
3072.577254000,162
3072.579946000,162
3078.311256000,54
3078.311453000,54
3078.733146000,54
3078.733515000,54
3079.486682000,81
3079.487026000,160
3112.076806000,55
3112.077365000,66
3232.092022000,55
3232.092354000,66
3318.547361000,74
3318.571740000,90
3318.572845000,66
3318.938205000,58
3318.938493000,54
3318.939732000,235
3318.939840000,54
3319.270817000,1356
3319.273359000,147
3319.273473000,54
3319.454991000,312
3319.457200000,239
3319.457321000,54
3320.027630000,223
3320.078038000,54
3352.094909000,55
3352.095324000,66
3352.375527000,178
3352.375958000,322
3352.422253000,54
3358.768203000,153
3358.768332000,54
3358.902381000,223
3358.953700000,54
3380.017225000,54
3380.017415000,54
3380.459454000,54
3380.459830000,54
3382.391436000,55
3382.391736000,66
3412.422226000,55
3412.422468000,66
3437.891857000,98
3437.892333000,166
3437.893441000,269
3437.893906000,244
3472.426116000,55
3472.426350000,66
3476.062746000,243
3592.443038000,55
3592.443431000,66
3603.842564000,66
3603.842784000,66
3603.842977000,54
3603.843150000,127
3603.843627000,306
3603.843866000,330
3603.844206000,366
3603.845808000,1514
3603.845818000,1514
3603.845822000,578
3603.845976000,54
3603.847989000,314
3603.848617000,208
3603.848860000,138
3603.849103000,178
3603.849235000,182
3603.849281000,322
3603.849506000,278
3603.849632000,54
3614.568050000,126
3614.568540000,126
3614.568904000,126
3614.569164000,126
3614.569739000,54
3620.239867000,74
3620.354549000,90
3620.355650000,66
3620.686236000,58
3620.686542000,54
3620.687394000,235
3620.687498000,54
3620.887921000,1356
3620.889792000,147
3620.889899000,54
